uid,wikidata_url,frwiki_url,education_institutions,degrees,majors,occupations,employers,education_detail
0,http://www.wikidata.org/entity/Q135481668,,,,,,,
1001,http://www.wikidata.org/entity/Q960474,https://fr.wikipedia.org/wiki/Marc-Philippe_Daubresse,Institut industriel du Nord | université Lille-I,,,ingénieur ou ingénieure | personnalité politique,,Institut industriel du Nord | université Lille-I
1002,http://www.wikidata.org/entity/Q3573596,https://fr.wikipedia.org/wiki/Yves_Dauge,,,,personnalité politique,,
10031,http://www.wikidata.org/entity/Q1456034,https://fr.wikipedia.org/wiki/Jules_Angl%C3%A8s,École polytechnique,,,personnalité politique,,École polytechnique
1008,http://www.wikidata.org/entity/Q30447134,https://fr.wikipedia.org/wiki/Alain_David_(homme_politique),,,,anciens cadres | pensionné | personnalité politique,,
1009,http://www.wikidata.org/entity/Q3295765,https://fr.wikipedia.org/wiki/Martine_David,,,,personnalité politique,,
1010,http://www.wikidata.org/entity/Q2897742,https://fr.wikipedia.org/wiki/Bernard_Davoine,,,,personnalité politique,,
1012,http://www.wikidata.org/entity/Q1534217,https://fr.wikipedia.org/wiki/Charles_de_La_Verpilli%C3%A8re,Institut d'études politiques de Paris | École nationale d'administration,,,grand corps de l'État | personnalité politique,,Institut d'études politiques de Paris | École nationale d'administration
1013,http://www.wikidata.org/entity/Q3167962,"https://fr.wikipedia.org/wiki/Jean-Michel_Boucheron_(homme_politique,_1946)",,,,personnalité politique,,
1020,http://www.wikidata.org/entity/Q2897761,https://fr.wikipedia.org/wiki/Bernard_Debr%C3%A9,cours Hattemer | lycée Janson-de-Sailly | université Pierre-et-Marie-Curie,doctorat,,médecin | personnalité politique | professeur d'université | urologue,Assistance publique – Hôpitaux de Paris | hôpital Cochin | université Paris-Descartes,cours Hattemer | lycée Janson-de-Sailly | université Pierre-et-Marie-Curie (doctorat)
1022,http://www.wikidata.org/entity/Q713235,https://fr.wikipedia.org/wiki/Jean-Louis_Debr%C3%A9,Institut d'études politiques de Paris | cours Hattemer | université Paris-Panthéon-Assas | École nationale de la magistrature,,,juge | magistrat ou magistrate | personnalité politique | politologue,,Institut d'études politiques de Paris | cours Hattemer | université Paris-Panthéon-Assas | École nationale de la magistrature
1023,http://www.wikidata.org/entity/Q3164934,https://fr.wikipedia.org/wiki/Jean-Claude_Decagny,,,,personnalité politique,,
1025,http://www.wikidata.org/entity/Q3379696,https://fr.wikipedia.org/wiki/Philippe_Decaudin,,,,personnalité politique,,
1029,http://www.wikidata.org/entity/Q892174,https://fr.wikipedia.org/wiki/Bernard_Deflesselles,,,,ingénieur ou ingénieure | personnalité politique,,
1030,http://www.wikidata.org/entity/Q3169180,https://fr.wikipedia.org/wiki/Jean-Pierre_Defontaine,,,,personnalité politique,,
1031,http://www.wikidata.org/entity/Q3265461,https://fr.wikipedia.org/wiki/Lucien_Degauchy,,,,anciens employés | pensionné | personnalité politique,,
1032,http://www.wikidata.org/entity/Q3367366,https://fr.wikipedia.org/wiki/Pascal_Deguilhem,université Bordeaux-II,,,enseignant ou enseignante du secondaire | personnalité politique,,université Bordeaux-II
1033,http://www.wikidata.org/entity/Q2865065,https://fr.wikipedia.org/wiki/Arthur_Dehaine,,,,personnalité politique,,
1034,http://www.wikidata.org/entity/Q3288862,https://fr.wikipedia.org/wiki/Marcel_Dehoux,,,,personnalité politique,,
1039,http://www.wikidata.org/entity/Q3169187,https://fr.wikipedia.org/wiki/Jean-Pierre_Delalande,,,,personnalité politique,,
1046,http://www.wikidata.org/entity/Q3081384,https://fr.wikipedia.org/wiki/Francis_Delattre,,,,personnalité politique,,
1048,http://www.wikidata.org/entity/Q129774,https://fr.wikipedia.org/wiki/Michel_Delebarre,,,,fonctionnaire | personnalité politique,,
1058,http://www.wikidata.org/entity/Q3430701,https://fr.wikipedia.org/wiki/Richard_Dell%27Agnola,,,,cadres de la fonction publique | pensionné | personnalité politique,,
1062,http://www.wikidata.org/entity/Q3369378,https://fr.wikipedia.org/wiki/Patrick_Delnatte,université de Lille,,,personnalité politique,,université de Lille
1063,http://www.wikidata.org/entity/Q3171647,https://fr.wikipedia.org/wiki/Jean_Delobel,,,,personnalité politique,,
1066,http://www.wikidata.org/entity/Q3084412,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Deluga,,,,"agent général ou agente générale d'assurance | anciens artisans, commerçants, chefs d'entreprise | personnalité politique",,
1068,http://www.wikidata.org/entity/Q1685036,https://fr.wikipedia.org/wiki/Jean-Marie_Demange,,,,criminel ou criminelle | personnalité politique,,
1077,http://www.wikidata.org/entity/Q2597807,https://fr.wikipedia.org/wiki/Xavier_Deniau,faculté de droit de Paris | lycée Buffon | lycée Pasteur de Neuilly-sur-Seine | lycée Saint-Louis-de-Gonzague,,,personnalité politique | écrivain ou écrivaine,,faculté de droit de Paris | lycée Buffon | lycée Pasteur de Neuilly-sur-Seine | lycée Saint-Louis-de-Gonzague
1079,http://www.wikidata.org/entity/Q3573609,https://fr.wikipedia.org/wiki/Yves_Deniaud_(homme_politique),,,,personnalité politique,,
1080,http://www.wikidata.org/entity/Q3166229,https://fr.wikipedia.org/wiki/Jean-Jacques_Denis,,,,personnalité politique,,
1081,http://www.wikidata.org/entity/Q3320833,https://fr.wikipedia.org/wiki/Monique_Denise,,,,personnalité politique,,
1085,http://www.wikidata.org/entity/Q2897773,https://fr.wikipedia.org/wiki/Bernard_Depierre,,,,personnalité politique,,
1088,http://www.wikidata.org/entity/Q3271581,https://fr.wikipedia.org/wiki/L%C3%A9once_Deprez,université de Lille,,,entrepreneur ou entrepreneuse | footballeur ou footballeuse | personnalité politique | sportif ou sportive,,université de Lille
1092,http://www.wikidata.org/entity/Q2897781,https://fr.wikipedia.org/wiki/Bernard_Derosier,,,,personnalité politique,,
1094,http://www.wikidata.org/entity/Q951678,https://fr.wikipedia.org/wiki/Jacques_Desallangre,,,,personnalité politique,,
1096,http://www.wikidata.org/entity/Q2977278,https://fr.wikipedia.org/wiki/Claude_Desbons,,,,personnalité politique,,
1098,http://www.wikidata.org/entity/Q3166230,https://fr.wikipedia.org/wiki/Jean-Jacques_Descamps,,,,personnalité politique,,
1116,http://www.wikidata.org/entity/Q959067,https://fr.wikipedia.org/wiki/Michel_Destot,Institut d'études politiques de Grenoble | École nationale supérieure d'arts et métiers,,,personnalité politique | physicien ou physicienne,,Institut d'études politiques de Grenoble | École nationale supérieure d'arts et métiers
1124,http://www.wikidata.org/entity/Q1383590,https://fr.wikipedia.org/wiki/Patrick_Devedjian,Institut d'études politiques de Paris | lycée Condorcet | université Paris-Panthéon-Assas | école Samuel Moorat,,,avocat ou avocate | maire | personnalité politique,,Institut d'études politiques de Paris | lycée Condorcet | université Paris-Panthéon-Assas | école Samuel Moorat
1126,http://www.wikidata.org/entity/Q3371068,https://fr.wikipedia.org/wiki/Paul_Dhaille,,,,personnalité politique,,
1127,http://www.wikidata.org/entity/Q3082124,https://fr.wikipedia.org/wiki/Franck_Dhersin,,,,chef ou cheffe d'entreprise | juriste d'entreprise | personnalité du monde des affaires | personnalité politique | professions libérales et assimilés,,
1132,http://www.wikidata.org/entity/Q3171740,https://fr.wikipedia.org/wiki/Jean_Diebold,,,,personnalité politique,,
1141,http://www.wikidata.org/entity/Q937175,https://fr.wikipedia.org/wiki/Marc_Dolez,,,,personnalité politique,,
1142,http://www.wikidata.org/entity/Q3591088,https://fr.wikipedia.org/wiki/%C3%89ric_Dolig%C3%A9,École des hautes études commerciales du Nord,,,personnalité politique,,École des hautes études commerciales du Nord
1148,http://www.wikidata.org/entity/Q3219188,https://fr.wikipedia.org/wiki/Laurent_Dominati,Institut d'études politiques de Paris,,,diplomate | personnalité politique,,Institut d'études politiques de Paris
1149,http://www.wikidata.org/entity/Q3158752,https://fr.wikipedia.org/wiki/Jacques_Dondoux,École polytechnique,,,personnalité politique,,École polytechnique
1151,http://www.wikidata.org/entity/Q707980,https://fr.wikipedia.org/wiki/Renaud_Donnedieu_de_Vabres,Institut d'études politiques de Paris | lycée Pasteur de Neuilly-sur-Seine | École nationale d'administration,,,personnalité politique,,Institut d'études politiques de Paris | lycée Pasteur de Neuilly-sur-Seine | École nationale d'administration
1152,http://www.wikidata.org/entity/Q3035111,https://fr.wikipedia.org/wiki/Dominique_Dord,HEC Paris | université Jean-Moulin-Lyon-III,,,personnalité politique,,HEC Paris | université Jean-Moulin-Lyon-III
1154,http://www.wikidata.org/entity/Q3084482,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Dos%C3%A9,,,,enseignant ou enseignante | personnalité politique,,
1155,http://www.wikidata.org/entity/Q3426115,https://fr.wikipedia.org/wiki/Ren%C3%A9_Dosi%C3%A8re,université Paris-I-Panthéon-Sorbonne,,,personnalité politique,université de Reims-Champagne-Ardenne,université Paris-I-Panthéon-Sorbonne
1156,http://www.wikidata.org/entity/Q2925428,https://fr.wikipedia.org/wiki/Brigitte_Douay,Institut d'études politiques de Paris,,,personnalité politique,,Institut d'études politiques de Paris
1162,http://www.wikidata.org/entity/Q366016,https://fr.wikipedia.org/wiki/Philippe_Douste-Blazy,Comue de Toulouse | université Toulouse-III,,,cardiologue | diplomate | médecin | personnalité politique,Organisation des Nations unies,Comue de Toulouse | université Toulouse-III
1163,http://www.wikidata.org/entity/Q3420810,https://fr.wikipedia.org/wiki/Raymond_Douy%C3%A8re,,,,personnalité politique,,
1165,http://www.wikidata.org/entity/Q3189473,https://fr.wikipedia.org/wiki/Julien_Dray,université Paris-Nord,,,cadre supérieur | personnalité politique,,université Paris-Nord
1166,http://www.wikidata.org/entity/Q3531753,https://fr.wikipedia.org/wiki/Tony_Dreyfus,,,,avocat ou avocate | personnalité politique,,
1171,http://www.wikidata.org/entity/Q365638,https://fr.wikipedia.org/wiki/Guy_Drut,,,,athlète | personnalité politique,,
1174,http://www.wikidata.org/entity/Q3168006,https://fr.wikipedia.org/wiki/Jean-Michel_Dubernard,université de Lyon,doctorat,médecine,chirurgien ou chirurgienne | militant anti-vaccins | personnalité politique | professeur d'université | urologue,université Claude-Bernard-Lyon-I,"université de Lyon (doctorat, médecine)"
1178,http://www.wikidata.org/entity/Q3379764,https://fr.wikipedia.org/wiki/Philippe_Dubourg,,,,pensionné | personnalité politique | professions libérales et assimilés,,
1181,http://www.wikidata.org/entity/Q3384836,https://fr.wikipedia.org/wiki/Pierre_Ducout,École polytechnique,,,anciens cadres | pensionné | personnalité politique,,École polytechnique
1182,http://www.wikidata.org/entity/Q3169237,https://fr.wikipedia.org/wiki/Jean-Pierre_Dufau,,,,personnalité politique,,
1193,http://www.wikidata.org/entity/Q1324990,https://fr.wikipedia.org/wiki/William_Dumas,,,,personnalité politique,,
1198,http://www.wikidata.org/entity/Q2271318,https://fr.wikipedia.org/wiki/Laurence_Dumont,,,,personnalité politique,,
1199,http://www.wikidata.org/entity/Q3166748,https://fr.wikipedia.org/wiki/Jean-Louis_Dumont,,,,personnalité politique,,
1201,http://www.wikidata.org/entity/Q3287966,https://fr.wikipedia.org/wiki/Marc_Dumoulin,université de Strasbourg,,,personnalité politique,,université de Strasbourg
1202,http://www.wikidata.org/entity/Q3035125,https://fr.wikipedia.org/wiki/Dominique_Dupilet,,,,personnalité politique,,
1205,http://www.wikidata.org/entity/Q3169246,https://fr.wikipedia.org/wiki/Jean-Pierre_Dupont,,,,personnalité politique,,
1206,http://www.wikidata.org/entity/Q12961,https://fr.wikipedia.org/wiki/Nicolas_Dupont-Aignan,Institut d'études politiques de Paris | université Paris-Dauphine | École nationale d'administration | Établissement La Rochefoucauld,,,cadres de la fonction publique | personnalité politique,,Institut d'études politiques de Paris | université Paris-Dauphine | École nationale d'administration | Établissement La Rochefoucauld
1208,http://www.wikidata.org/entity/Q2271863,https://fr.wikipedia.org/wiki/Jean-Paul_Dupr%C3%A9,,,,pensionné | personnalité politique,,
1214,http://www.wikidata.org/entity/Q3573638,"https://fr.wikipedia.org/wiki/Yves_Durand_(homme_politique,_1946)",,,,enseignant ou enseignante | personnalité politique,,
121449,http://www.wikidata.org/entity/Q356919,https://fr.wikipedia.org/wiki/Pierre_Moscovici,Institut d'études politiques de Paris | lycée Condorcet | École nationale d'administration,,,personnalité politique | économiste,,Institut d'études politiques de Paris | lycée Condorcet | École nationale d'administration
1221,http://www.wikidata.org/entity/Q3371147,https://fr.wikipedia.org/wiki/Paul_Durieu,,,,personnalité politique,,
1223,http://www.wikidata.org/entity/Q3168475,https://fr.wikipedia.org/wiki/Jean-Paul_Durieux,,,,personnalité politique,,
1224,http://www.wikidata.org/entity/Q3349187,https://fr.wikipedia.org/wiki/Odette_Duriez,,,,employé du secteur privé | personnalité politique,,
1226,http://www.wikidata.org/entity/Q743479,https://fr.wikipedia.org/wiki/Philippe_Duron,université de Caen-Normandie,,,personnalité politique,,université de Caen-Normandie
123499,http://www.wikidata.org/entity/Q63371158,https://fr.wikipedia.org/wiki/Philippe_Tabarot,,,,personnalité politique,,
1235,http://www.wikidata.org/entity/Q3426154,https://fr.wikipedia.org/wiki/Ren%C3%A9_Dutin,,,,personnalité politique,,
1236,http://www.wikidata.org/entity/Q322924,https://fr.wikipedia.org/wiki/Renaud_Dutreil,Institut d'études politiques de Paris | École nationale d'administration | École normale supérieure,,,personnalité politique,,Institut d'études politiques de Paris | École nationale d'administration | École normale supérieure
1243,http://www.wikidata.org/entity/Q2965236,https://fr.wikipedia.org/wiki/Christian_Eckert,Université de Lorraine,,,personnalité politique,,Université de Lorraine
1247,http://www.wikidata.org/entity/Q2959006,https://fr.wikipedia.org/wiki/Charles_Ehrmann,,,,personnalité politique,,
1252,http://www.wikidata.org/entity/Q1347791,https://fr.wikipedia.org/wiki/Henri_Emmanuelli,Institut d'études politiques de Paris | lycée Louis-Barthou de Pau,,,banquier | personnalité politique | écrivain ou écrivaine,,Institut d'études politiques de Paris | lycée Louis-Barthou de Pau
125799,http://www.wikidata.org/entity/Q112636212,https://fr.wikipedia.org/wiki/Hendrik_Davi,Institut national de la recherche agronomique,,,"personnalité politique | professeurs, professions scientifiques | syndicaliste | écologue",,Institut national de la recherche agronomique
125869,http://www.wikidata.org/entity/Q12963,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Bayrou,université Bordeaux-Montaigne,,,maire | pensionné | personnalité politique | professeur,,université Bordeaux-Montaigne
125879,http://www.wikidata.org/entity/Q135481697,,,,,chercheur ou chercheuse,,
125889,http://www.wikidata.org/entity/Q3320821,https://fr.wikipedia.org/wiki/Monique_Chemillier-Gendreau,université de Nancy,doctorat,droit international,juriste | professeur d'université,Multitudes | Politis | université Paris-Diderot,"université de Nancy (doctorat, droit international)"
1259,http://www.wikidata.org/entity/Q3171951,https://fr.wikipedia.org/wiki/Jean_Espilondo,,,,personnalité politique,,
125909,http://www.wikidata.org/entity/Q2897513,https://fr.wikipedia.org/wiki/Bernard_Benhamou,,,,universitaire,Institut d'études politiques de Paris,
125919,http://www.wikidata.org/entity/Q167019,https://fr.wikipedia.org/wiki/Jean-Marie_Cavada,,,,animateur ou animatrice de radio | journaliste | personnalité politique | présentateur ou présentatrice de journal,Antenne 2 | France Inter | RTL,
125929,http://www.wikidata.org/entity/Q135481789,,,,,,Inspection générale de l'environnement et du développement durable,
125939,http://www.wikidata.org/entity/Q119793789,,,,,,,
125949,http://www.wikidata.org/entity/Q135481800,,,,,,Générations Futures,
125959,http://www.wikidata.org/entity/Q135481705,,,,,entrepreneur ou entrepreneuse,,
125969,http://www.wikidata.org/entity/Q99600257,,,,,avocat ou avocate | universitaire,,
125979,http://www.wikidata.org/entity/Q135481803,,,,,,,
125989,http://www.wikidata.org/entity/Q135482040,,,,,,,
125999,http://www.wikidata.org/entity/Q3035470,https://fr.wikipedia.org/wiki/Dominique_Simonnot,lycée Jean-de-La-Fontaine | université Paris-I-Panthéon-Sorbonne,baccalauréat littéraire | licence en droit,,journaliste,Le Canard enchaîné | Libération,lycée Jean-de-La-Fontaine (baccalauréat littéraire) | université Paris-I-Panthéon-Sorbonne (licence en droit)
126009,http://www.wikidata.org/entity/Q98246446,,,,,personnalité politique | professions libérales et assimilés,,
126029,http://www.wikidata.org/entity/Q122227798,,,,,sociologue,,
126039,http://www.wikidata.org/entity/Q135481711,,,,,syndicaliste,IndustriALL European Trade Union,
126079,http://www.wikidata.org/entity/Q135481810,,,,,chercheur ou chercheuse,,
126089,http://www.wikidata.org/entity/Q122227798,,,,,sociologue,,
126099,http://www.wikidata.org/entity/Q135481717,,,,,travailleur social,,
126109,http://www.wikidata.org/entity/Q135481728,,,,,,,
126119,http://www.wikidata.org/entity/Q135481779,,,,,,ministère de la Culture,
126129,http://www.wikidata.org/entity/Q135481691,,,,,chercheur ou chercheuse,,
126139,http://www.wikidata.org/entity/Q102301092,,,,,météorologue,,
1263,http://www.wikidata.org/entity/Q749029,https://fr.wikipedia.org/wiki/Christian_Estrosi,,,,maire | ministre | personnalité politique | personnes diverses sans activité professionnelle de 60 ans et plus sauf retraités | pilote de course motocycliste,,
1265,http://www.wikidata.org/entity/Q16664354,https://fr.wikipedia.org/wiki/Michel_%C3%89ti%C3%A9vant,,,,personnalité politique,,
1266,http://www.wikidata.org/entity/Q2978384,https://fr.wikipedia.org/wiki/Claude_%C3%89vin,,,,avocat ou avocate | personnalité politique,université de Nantes,
1268,http://www.wikidata.org/entity/Q217070,https://fr.wikipedia.org/wiki/Laurent_Fabius,Institut d'études politiques de Paris | lycée Janson-de-Sailly | lycée Louis-le-Grand | École nationale d'administration | École normale supérieure,,,artiste peintre | chef de gouvernement | conférencier ou conférencière | diplomate | ministre des Affaires étrangères | personnalité politique,,Institut d'études politiques de Paris | lycée Janson-de-Sailly | lycée Louis-le-Grand | École nationale d'administration | École normale supérieure
1270,http://www.wikidata.org/entity/Q2829794,https://fr.wikipedia.org/wiki/Alain_Fabre-Pujol,,,,personnalité politique,,
1271,http://www.wikidata.org/entity/Q2831165,https://fr.wikipedia.org/wiki/Albert_Facon,,,,personnalité politique,,
1274,http://www.wikidata.org/entity/Q3171967,https://fr.wikipedia.org/wiki/Jean_Falala,,,,personnalité politique,,
1276,http://www.wikidata.org/entity/Q3309604,https://fr.wikipedia.org/wiki/Michel_Fanget,université Claude-Bernard-Lyon-I,,,médecin | personnalité politique,,université Claude-Bernard-Lyon-I
1295,http://www.wikidata.org/entity/Q3341045,https://fr.wikipedia.org/wiki/Nicole_Feidt,,,,personnalité politique,,
1300,http://www.wikidata.org/entity/Q3168020,https://fr.wikipedia.org/wiki/Jean-Michel_Ferrand,,,,personnalité politique,,
1304,http://www.wikidata.org/entity/Q2829803,https://fr.wikipedia.org/wiki/Alain_Ferry_(homme_politique),École supérieure de journalisme de Paris,,,"anciens artisans, commerçants, chefs d'entreprise | chef ou cheffe d'entreprise | chefs d'entreprise de 10 salariés ou plus | personnalité politique",,École supérieure de journalisme de Paris
1305,http://www.wikidata.org/entity/Q3014040,https://fr.wikipedia.org/wiki/Daniel_Feurtet,,,,personnalité politique,,
1308,http://www.wikidata.org/entity/Q3166254,https://fr.wikipedia.org/wiki/Jean-Jacques_Filleul,,,,personnalité politique,,
13081,http://www.wikidata.org/entity/Q3171902,https://fr.wikipedia.org/wiki/Jean_Dyz%C3%A8s,,,,personnalité politique,,
1310,http://www.wikidata.org/entity/Q101410,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Fillon,Institut d'études politiques de Paris | Université du Mans | château des Perrais | lycée Sainte-Croix | université Paris-Cité | université Paris-Descartes,,,avocat ou avocate | chef de gouvernement | collaborateur parlementaire | juriste | personnalité politique,,Institut d'études politiques de Paris | Université du Mans | château des Perrais | lycée Sainte-Croix | université Paris-Cité | université Paris-Descartes
1316,http://www.wikidata.org/entity/Q3158892,https://fr.wikipedia.org/wiki/Jacques_Fleury,,,,personnalité politique,,
1317,http://www.wikidata.org/entity/Q3158891,https://fr.wikipedia.org/wiki/Jacques_Floch,,,,personnalité politique,,
1326,http://www.wikidata.org/entity/Q3385040,https://fr.wikipedia.org/wiki/Pierre_Forgues,,,,personnalité politique,,
1327,http://www.wikidata.org/entity/Q3340330,https://fr.wikipedia.org/wiki/Nicolas_Forissier,Institut d'études politiques de Paris | université Paris-Sorbonne,licence,histoire,chef ou cheffe d'entreprise | chefs d'entreprise de 10 salariés ou plus | personnalité politique | professions intermédiaires administratives et commerciales des entreprises,,"Institut d'études politiques de Paris | université Paris-Sorbonne (licence, histoire)"
1328,http://www.wikidata.org/entity/Q359005,https://fr.wikipedia.org/wiki/Raymond_Forni,université de Strasbourg,,,avocat ou avocate | personnalité politique,,université de Strasbourg
1337,http://www.wikidata.org/entity/Q3169295,https://fr.wikipedia.org/wiki/Jean-Pierre_Foucher,,,,personnalité politique,,
1341,http://www.wikidata.org/entity/Q3168024,https://fr.wikipedia.org/wiki/Jean-Michel_Fourgous,,,,"anciens artisans, commerçants, chefs d'entreprise | chef ou cheffe d'entreprise | chefs d'entreprise de 10 salariés ou plus | personnalité politique",,
1349,http://www.wikidata.org/entity/Q287931,https://fr.wikipedia.org/wiki/Jean-Louis_Fousseret,,,,personnalité politique | technicien ou technicienne,,
1353,http://www.wikidata.org/entity/Q3309676,https://fr.wikipedia.org/wiki/Michel_Fran%C3%A7aix,,,,personnalité politique,,
1355,http://www.wikidata.org/entity/Q371696,https://fr.wikipedia.org/wiki/Jo%C3%ABlle_Ceccaldi-Raynaud,,,,cadres de la fonction publique | permanent politique | personnalité politique,,
1357,http://www.wikidata.org/entity/Q3440061,https://fr.wikipedia.org/wiki/Roland_Francisci,,,,personnalité politique,,
1362,http://www.wikidata.org/entity/Q2965260,https://fr.wikipedia.org/wiki/Christian_Franqueville,,,,anciens cadres | anciens employés | permanent politique | personnalité politique,,
1363,http://www.wikidata.org/entity/Q3438980,https://fr.wikipedia.org/wiki/Roger_Franzoni,,,,personnalité politique,,
1364,http://www.wikidata.org/entity/Q3157725,https://fr.wikipedia.org/wiki/Jacqueline_Fraysse,faculté de médecine de Paris,,,cardiologue | médecin | personnalité politique,,faculté de médecine de Paris
1366,http://www.wikidata.org/entity/Q574342,https://fr.wikipedia.org/wiki/Georges_Fr%C3%AAche,HEC Paris | collège Stanislas | université Paris-Nanterre | École pratique des hautes études,,,historien ou historienne | juriste | personnalité politique | professeur d'université,,HEC Paris | collège Stanislas | université Paris-Nanterre | École pratique des hautes études
1368,http://www.wikidata.org/entity/Q3035166,https://fr.wikipedia.org/wiki/Dominique_Frelaut,,,,ouvrier ou ouvrière | personnalité politique | syndicaliste,,
1373,http://www.wikidata.org/entity/Q1106890,https://fr.wikipedia.org/wiki/%C3%89douard_Fritch,École des ingénieurs de la ville de Paris,,,permanent politique | personnalité politique,,École des ingénieurs de la ville de Paris
1375,http://www.wikidata.org/entity/Q960015,https://fr.wikipedia.org/wiki/Pierre_Frogier,université Bourgogne-Europe,,,personnalité politique,,université Bourgogne-Europe
1377,http://www.wikidata.org/entity/Q3309684,https://fr.wikipedia.org/wiki/Michel_Fromet,,,,pensionné | personnalité politique,,
1379,http://www.wikidata.org/entity/Q2482462,https://fr.wikipedia.org/wiki/Yves_Fromion,école spéciale militaire de Saint-Cyr,,,militaire | personnalité politique,,école spéciale militaire de Saint-Cyr
1381,http://www.wikidata.org/entity/Q3123968,https://fr.wikipedia.org/wiki/G%C3%A9rard_Fuchs,,,,personnalité politique,,
1387,http://www.wikidata.org/entity/Q16672954,https://fr.wikipedia.org/wiki/Robert_Ga%C3%AFa,,,,personnalité politique,,
1389,http://www.wikidata.org/entity/Q2977436,https://fr.wikipedia.org/wiki/Claude_Gaillard,Institut national des sciences appliquées de Lyon,,,personnalité politique,,Institut national des sciences appliquées de Lyon
1398,http://www.wikidata.org/entity/Q345888,https://fr.wikipedia.org/wiki/Robert_Galley,lycée Hoche | lycée Louis-le-Grand | École centrale Paris | École nationale supérieure du pétrole et des moteurs,,,ingénieur ou ingénieure | personnalité politique,,lycée Hoche | lycée Louis-le-Grand | École centrale Paris | École nationale supérieure du pétrole et des moteurs
1399,http://www.wikidata.org/entity/Q3009745,https://fr.wikipedia.org/wiki/C%C3%A9cile_Gallez,,,,pensionné | personnalité politique | pharmacien ou pharmacienne,,
1401,http://www.wikidata.org/entity/Q2507343,https://fr.wikipedia.org/wiki/Yann_Galut,,,,avocat ou avocate | personnalité politique | professions libérales et assimilés,,
1403,http://www.wikidata.org/entity/Q3426242,https://fr.wikipedia.org/wiki/Ren%C3%A9_Galy-Dejean,,,,fonctionnaire | personnalité politique,,
1407,http://www.wikidata.org/entity/Q3105719,https://fr.wikipedia.org/wiki/Gilbert_Gantier,,,,personnalité politique,,
1412,http://www.wikidata.org/entity/Q3014074,https://fr.wikipedia.org/wiki/Daniel_Gard,,,,personnalité politique,,
1418,http://www.wikidata.org/entity/Q3014077,https://fr.wikipedia.org/wiki/Daniel_Garrigue,Institut d'études politiques de Paris,,,administrateur des services de l'Assemblée nationale | parlementaire | pensionné | personnalité politique,,Institut d'études politiques de Paris
1419,http://www.wikidata.org/entity/Q3440066,https://fr.wikipedia.org/wiki/Roland_Garrigues,,,,personnalité politique,,
1428,http://www.wikidata.org/entity/Q3132271,https://fr.wikipedia.org/wiki/Henri_Mac%C3%A9_de_Gastines,,,,personnalité politique,,
1430,http://www.wikidata.org/entity/Q2307045,https://fr.wikipedia.org/wiki/Jean-Yves_Gateaud,,,,personnalité politique,,
1432,http://www.wikidata.org/entity/Q2977451,https://fr.wikipedia.org/wiki/Claude_Gatignol,École nationale vétérinaire de Toulouse,,,personnalité politique | vétérinaire,,École nationale vétérinaire de Toulouse
1433,http://www.wikidata.org/entity/Q3172248,https://fr.wikipedia.org/wiki/Jean_Gaubert,,,,agriculteur ou agricultrice | personnalité politique,,
1437,http://www.wikidata.org/entity/Q3175427,https://fr.wikipedia.org/wiki/Jean_de_Gaulle,Conservatoire national des arts et métiers | HEC Paris | Institut national des techniques économiques et comptables | université Paris-Dauphine | École supérieure libre des sciences commerciales appliquées,,,personnalité politique,,Conservatoire national des arts et métiers | HEC Paris | Institut national des techniques économiques et comptables | université Paris-Dauphine | École supérieure libre des sciences commerciales appliquées
1441,http://www.wikidata.org/entity/Q329083,https://fr.wikipedia.org/wiki/Nathalie_Gautier,,,,personnalité politique,,
1445,http://www.wikidata.org/entity/Q182786,https://fr.wikipedia.org/wiki/Herv%C3%A9_Gaymard,Institut d'études politiques de Paris | université Paris-I-Panthéon-Sorbonne | École nationale d'administration,,,grand corps de l'État | personnalité politique,,Institut d'études politiques de Paris | université Paris-I-Panthéon-Sorbonne | École nationale d'administration
1446,http://www.wikidata.org/entity/Q2276307,https://fr.wikipedia.org/wiki/Jean-Claude_Gayssot,,,,personnalité politique | syndicaliste,,
1451,http://www.wikidata.org/entity/Q3104115,https://fr.wikipedia.org/wiki/Germain_Gengenwin,,,,personnalité politique,,
1452,http://www.wikidata.org/entity/Q2941945,https://fr.wikipedia.org/wiki/Catherine_G%C3%A9nisson,université de Lille,,,personnalité politique,,université de Lille
1453,http://www.wikidata.org/entity/Q2847826,https://fr.wikipedia.org/wiki/Andr%C3%A9_Gentien,,,,personnalité politique,,
1459,http://www.wikidata.org/entity/Q2898033,https://fr.wikipedia.org/wiki/Bernard_G%C3%A9rard_(homme_politique),,,,anciens cadres | avocat ou avocate | personnalité politique,,
1463,http://www.wikidata.org/entity/Q518778,https://fr.wikipedia.org/wiki/Andr%C3%A9_Gerin,,,,dessinateur ou dessinatrice | personnalité politique,,
1466,http://www.wikidata.org/entity/Q2829853,https://fr.wikipedia.org/wiki/Alain_Gest,université de Picardie Jules-Verne,,,personnalité politique,,université de Picardie Jules-Verne
1468,http://www.wikidata.org/entity/Q3167676,https://fr.wikipedia.org/wiki/Jean-Marie_Geveaux,,,,personnalité politique,,
